Comparison_group,Pair_ID,Pair_short,Pair_label,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Distance_from_CEN_midpoint_Mb,Site_class,FST_estimate,Jackknife_standard_error,FST_to_SE_ratio,n_jack,Run_status,Error_message
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:29200685-30200684,23.5,4-fold,0.0,0.0003427312304544,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:29200685-30200684,23.5,0-fold,0.0002383507462243,0.0006244932048556,0.3816706801147873,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:28200685-29200684,24.5,4-fold,0.0016848738085999,0.0008683377740426,1.9403437912828163,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:28200685-29200684,24.5,0-fold,0.0016748395130472,0.0010444527423936,1.6035570065227902,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:23393109-24393108,0.5,4-fold,0.0,0.0002608660094051,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:23393109-24393108,0.5,0-fold,0.0014017447343615,0.0014406406215541,0.973000978446213,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:22393109-23393108,1.5,4-fold,0.0,0.0007013632036142,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:22393109-23393108,1.5,0-fold,0.0008962256632227,0.0004301513038974,2.083512603826649,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:21393109-22393108,2.5,4-fold,0.0020682717563895,0.0030278752824799,0.6830769313244427,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:21393109-22393108,2.5,0-fold,0.0018841882038346,0.0048700743800674,0.38689105274168806,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:20393109-21393108,3.5,4-fold,0.0,0.0019906946046909,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:20393109-21393108,3.5,0-fold,0.0013657617760542,0.0024821145592573,0.550241233209987,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:19393109-20393108,4.5,4-fold,0.0003494846526758,0.0011296754774351,0.30936730030583315,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:19393109-20393108,4.5,0-fold,0.0026735037672811,0.0008584002037287,3.114519026985307,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:18393109-19393108,5.5,4-fold,0.0,0.0010814008218582,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:18393109-19393108,5.5,0-fold,0.0,0.0005179746896729,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:17393109-18393108,6.5,4-fold,0.0,0.0004747332117317,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:17393109-18393108,6.5,0-fold,0.0021908933545374,0.0008072170302694,2.7141317296120637,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:16393109-17393108,7.5,4-fold,0.0011638199960371,0.0009162478573234,1.2702021475247134,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:16393109-17393108,7.5,0-fold,0.0,0.0003146463080549,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:15393109-16393108,8.5,4-fold,0.0028584079238474,0.0014391361160886,1.9861970607868635,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:15393109-16393108,8.5,0-fold,0.0018391363788068,0.0009878211983101,1.8618110058308879,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:14393109-15393108,9.5,4-fold,0.0,0.0005000197060948,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:14393109-15393108,9.5,0-fold,0.0,0.0006215110213768,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:13393109-14393108,10.5,4-fold,0.000635243546126,0.0007937301472606,0.8003268470000987,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:13393109-14393108,10.5,0-fold,0.0004764744014315,0.0008089775139622,0.5889834923814257,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:12393109-13393108,11.5,4-fold,0.000351754640296,0.0003764378037932,0.9344296368524136,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:12393109-13393108,11.5,0-fold,0.0007575427310545,0.0007756800410004,0.9766175368873637,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:11393109-12393108,12.5,4-fold,0.0004475525770572,0.0002285792919851,1.9579751655122541,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:11393109-12393108,12.5,0-fold,0.0003233578101039,0.0004778436219949,0.6767021578188004,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:10393109-11393108,13.5,4-fold,0.0001773002038402,0.0003585669408849,0.49446890837912855,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:10393109-11393108,13.5,0-fold,0.0006608036344542,0.0005160194489405,1.2805789312999218,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:9393109-10393108,14.5,4-fold,0.0022018980068147,0.000561943851043,3.9183594637219556,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:9393109-10393108,14.5,0-fold,0.0037440247833892,0.0010517333581291,3.5598612085950614,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:8393109-9393108,15.5,4-fold,0.0081173738199912,0.002833327059556,2.864961809690705,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:8393109-9393108,15.5,0-fold,0.013081620214665,0.0056815247246309,2.302484077549244,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:7393109-8393108,16.5,4-fold,0.0003708515648588,0.0004171486149632,0.8890154529016374,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:7393109-8393108,16.5,0-fold,0.0,0.0003233958708334,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:6393109-7393108,17.5,4-fold,0.0,0.0003289036186835,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:6393109-7393108,17.5,0-fold,0.0,0.0003406960918185,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:5393109-6393108,18.5,4-fold,0.0,0.000269410230956,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:5393109-6393108,18.5,0-fold,0.0,0.0004032444674849,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:4393109-5393108,19.5,4-fold,0.0,0.0003083022141741,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:4393109-5393108,19.5,0-fold,0.0003838561618709,0.0006347998267537,0.6046885107607863,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:3393109-4393108,20.5,4-fold,0.0,0.0002286504376606,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:3393109-4393108,20.5,0-fold,0.0,0.0004874141163822,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:2393109-3393108,21.5,4-fold,0.0,0.0001343216889415,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:2393109-3393108,21.5,0-fold,7.966192013253982e-05,0.0002396069505133,0.33246915401194915,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:1393109-2393108,22.5,4-fold,0.0,0.0003454895898635,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:1393109-2393108,22.5,0-fold,0.0,0.0002295743881424,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:393109-1393108,23.5,4-fold,0.0,0.0002098634955373,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:393109-1393108,23.5,0-fold,0.0,0.0002877383021022,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:52200685-53200684,0.5,4-fold,0.0,0.0022975413082107,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:52200685-53200684,0.5,0-fold,0.0,0.0009273258238438,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:51200685-52200684,1.5,4-fold,0.000148907931492,0.0004379720038044,0.33999417816327565,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:51200685-52200684,1.5,0-fold,0.0,0.000452797468505,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:50200685-51200684,2.5,4-fold,0.0,0.0005105100637134,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:50200685-51200684,2.5,0-fold,0.0,0.000525271565035,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:49200685-50200684,3.5,4-fold,0.0005041029129544,0.0009662367747991,0.521717788126221,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:49200685-50200684,3.5,0-fold,0.0012551691174269,0.0017410741871832,0.7209165046881647,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:48200685-49200684,4.5,4-fold,0.0,0.0006199981948813,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:48200685-49200684,4.5,0-fold,0.0,0.0002494274133973,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:47200685-48200684,5.5,4-fold,0.0,0.0002403612651155,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:47200685-48200684,5.5,0-fold,0.0,0.0002649232573654,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:46200685-47200684,6.5,4-fold,0.0,0.0005956291833609,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:46200685-47200684,6.5,0-fold,0.0007069429201109,0.0007843828729905,0.9012727641740108,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:45200685-46200684,7.5,4-fold,3.603897359602083e-06,0.0007848862613758,0.00459161732973251,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:45200685-46200684,7.5,0-fold,0.0015412186937861,0.0012400344793913,1.2428837418638903,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:44200685-45200684,8.5,4-fold,0.000220646297647,0.0004498067444334,0.4905357698114055,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:44200685-45200684,8.5,0-fold,0.0,0.0003925625963912,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:43200685-44200684,9.5,4-fold,0.0003303188168994,0.0004262586867047,0.7749257134277138,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:43200685-44200684,9.5,0-fold,0.0007418012160646,0.0006850126792891,1.0829014388966267,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:42200685-43200684,10.5,4-fold,9.2817861032108e-05,0.0004664743642878,0.19897741041744002,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:42200685-43200684,10.5,0-fold,0.0,0.0002957964913676,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:41200685-42200684,11.5,4-fold,3.733477884340288e-05,0.000476180845817,0.07840462120929352,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:41200685-42200684,11.5,0-fold,0.0001202097074738,0.0004808217905446,0.2500088594937538,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:40200685-41200684,12.5,4-fold,0.0,0.0011041124931971,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:40200685-41200684,12.5,0-fold,0.0,0.0010268398381908,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:39200685-40200684,13.5,4-fold,0.0,0.0005007164352431,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:39200685-40200684,13.5,0-fold,0.0002542812892158,0.0008747419705838,0.29069291032885214,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:38200685-39200684,14.5,4-fold,0.0,0.0005968334004948,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:38200685-39200684,14.5,0-fold,0.0,0.0008254677008365,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:37200685-38200684,15.5,4-fold,0.0,0.0003217807036255,0.0,20,success,
