Analysis,Pair_ID,Pair_short,Pair_label,Comparison_group,Population_1,Population_2,Country_1,Country_2,Location_1,Location_2,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Genomic_start_POS,Genomic_end_POS,Distance_from_CEN_start,Distance_from_CEN_end,Distance_from_CEN_midpoint_Mb,Window_size_bp,Site_class,MalariaGEN_site_class_argument,Site_mask,FST_formula,FST_estimate,Jackknife_standard_error,n_jack,Run_status,Error_message,FST_to_SE_ratio
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0021288011032227,0.0005094202224701,20,success,,4.178870428230101
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0024584413660302,0.00070904136908,20,success,,3.4672749337885507
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0011242891751747,0.0004956001894829,20,success,,2.2685406483556076
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0005102855477787,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0007521247994746,0.0004960641395181,20,success,,1.516184580899658
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0008616593486011,0.0004149339701072,20,success,,2.076617993890658
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:4393109-5393108,4393109,5393108,19000000,20000000,19.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0008554814787556,0.0003689952195579,20,success,,2.318408026479498
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:4393109-5393108,4393109,5393108,19000000,20000000,19.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0003848025060088,0.0006069731244197,20,success,,0.6339695952381624
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:3393109-4393108,3393109,4393108,20000000,21000000,20.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0003628494200205,0.0005985212279006,20,success,,0.6062431925651943
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:3393109-4393108,3393109,4393108,20000000,21000000,20.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0019930539897071,0.0016781405789343,20,success,,1.1876561562993637
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0010153274213394,0.0006310420981427,20,success,,1.6089693925773554
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0018924502784583,0.0006238425570087,20,success,,3.033538281730126
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:1393109-2393108,1393109,2393108,22000000,23000000,22.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0010905512659538,0.0005550272527806,20,success,,1.9648607532158253
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:1393109-2393108,1393109,2393108,22000000,23000000,22.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0023577453683579,0.0010224353861506,20,success,,2.3060091623341124
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:393109-1393108,393109,1393108,23000000,24000000,23.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0006275295343189,0.0003981142765748,20,success,,1.576254787238197
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe_vs_GN_Siguiri,NG_Gombe vs GN_Siguiri,With Nigeria,Nigeria_Gombe,Guinea_Siguiri_Dankakoro,Nigeria,Guinea,Gombe,Siguiri_Dankakoro,Nigeria vs Guinea,Gombe vs Siguiri_Dankakoro,57,81,57,X,X:393109-1393108,393109,1393108,23000000,24000000,23.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0012527161536638,0.0006295940632155,20,success,,1.9897204037564364
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:52200685-53200684,52200685,53200684,0,1000000,0.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0216423674484011,0.0074286581768306,20,success,,2.9133615968361473
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:52200685-53200684,52200685,53200684,0,1000000,0.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0110953533588894,0.0075732077276068,20,success,,1.4650797598543661
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:51200685-52200684,51200685,52200684,1000000,2000000,1.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0010893530100851,0.0008100784252598,20,success,,1.3447500589041534
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:51200685-52200684,51200685,52200684,1000000,2000000,1.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0012677196613402,0.0018082273642168,20,success,,0.701084214533657
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:50200685-51200684,50200685,51200684,2000000,3000000,2.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0021138389609143,0.0015082428913317,20,success,,1.4015242326439148
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:50200685-51200684,50200685,51200684,2000000,3000000,2.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0020450350200757,0.0012272587870337,20,success,,1.6663437586937757
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:49200685-50200684,49200685,50200684,3000000,4000000,3.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0043657069188622,0.0024818025831759,20,success,,1.7590871040497975
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:49200685-50200684,49200685,50200684,3000000,4000000,3.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0060175006996987,0.0043119173603973,20,success,,1.3955510267813314
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:48200685-49200684,48200685,49200684,4000000,5000000,4.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0009423970350531,0.0007302662414541,20,success,,1.2904841844757975
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:48200685-49200684,48200685,49200684,4000000,5000000,4.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0005688244415355,0.0006049896566013,20,success,,0.9402217630149773
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:47200685-48200684,47200685,48200684,5000000,6000000,5.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0003678940291614,0.0005765359886841,20,success,,0.638111126420903
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:47200685-48200684,47200685,48200684,5000000,6000000,5.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0005420392445841,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:46200685-47200684,46200685,47200684,6000000,7000000,6.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0020916720260889,0.0012674774040439,20,success,,1.6502637596657725
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:46200685-47200684,46200685,47200684,6000000,7000000,6.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0010474773020397,0.0009653190427532,20,success,,1.085109953961102
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:45200685-46200684,45200685,46200684,7000000,8000000,7.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0033870375925186,0.0015384073654957,20,success,,2.201651960647784
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:45200685-46200684,45200685,46200684,7000000,8000000,7.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0029564328142735,0.0013104425778031,20,success,,2.256056743233901
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:44200685-45200684,44200685,45200684,8000000,9000000,8.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0004614179043431,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:44200685-45200684,44200685,45200684,8000000,9000000,8.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0004919053284575,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:43200685-44200684,43200685,44200684,9000000,10000000,9.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0013318912754473,0.0006275369838127,20,success,,2.1224108057427697
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:43200685-44200684,43200685,44200684,9000000,10000000,9.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.001937968230765,0.0005956512881197,20,success,,3.253528145439942
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:42200685-43200684,42200685,43200684,10000000,11000000,10.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0005638271240814,0.0005366993460069,20,success,,1.0505455769162635
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:42200685-43200684,42200685,43200684,10000000,11000000,10.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.000819842222861,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:41200685-42200684,41200685,42200684,11000000,12000000,11.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.001667894185127,0.0007419718788527,20,success,,2.247921023241527
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:41200685-42200684,41200685,42200684,11000000,12000000,11.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0005924266981931,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:40200685-41200684,40200685,41200684,12000000,13000000,12.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0015514072464992,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:40200685-41200684,40200685,41200684,12000000,13000000,12.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0006355540463984,0.0018501438757629,20,success,,0.34351601230814094
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:39200685-40200684,39200685,40200684,13000000,14000000,13.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0013425317948229,0.0015683152045186,20,success,,0.8560344189451349
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:39200685-40200684,39200685,40200684,13000000,14000000,13.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0002760634751374,0.0010788377383333,20,success,,0.25588970920121074
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:38200685-39200684,38200685,39200684,14000000,15000000,14.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0005146444187622,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:38200685-39200684,38200685,39200684,14000000,15000000,14.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0002627194081535,0.0008508525497266,20,success,,0.3087719584761405
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:37200685-38200684,37200685,38200684,15000000,16000000,15.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0004791231663491,0.000518186918802,20,success,,0.9246145530975353
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:37200685-38200684,37200685,38200684,15000000,16000000,15.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,1.7412182850089137e-05,0.0003728952515951,20,success,,0.0466945684494684
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:36200685-37200684,36200685,37200684,16000000,17000000,16.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0004721345227483,0.0004627997280298,20,success,,1.020170268375566
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:36200685-37200684,36200685,37200684,16000000,17000000,16.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003971034162491,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:35200685-36200684,35200685,36200684,17000000,18000000,17.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0003449363611733,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,With Nigeria,Nigeria_Gombe,Mali_Faladje,Nigeria,Mali,Gombe,Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,3R,3R:35200685-36200684,35200685,36200684,17000000,18000000,17.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0006972154172584,20,success,,0.0
