Comparison_group,Pair_ID,Pair_short,Pair_label,Population_1,Population_2,Country_1,Country_2,Location_1,Location_2,N_population_1,N_population_2,Contig,Region,Genomic_start_POS,Genomic_end_POS,Distance_from_CEN_start,Distance_from_CEN_end,Distance_from_CEN_midpoint_Mb,Window_size_bp,FST0,FST4,Total_sites_available,N_sites_FST4,N_sites_FST0,Pair_order,FST4_above_0p05,FST0_above_0p05,Either_FST_above_0p05,FST4_class_specific,FST0_class_specific,FST4_joint_window,FST0_joint_window
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:18393109-19393108,18393109,19393108,5000000,6000000,5.5,1000000,0.0001407002871034,0.0,,8599,30246,5,False,False,False,0.0,0.0001407002871034,0.0,0.0001407002871034
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:17393109-18393108,17393109,18393108,6000000,7000000,6.5,1000000,0.0014368254990421,0.0005129310645462,,7663,26828,5,False,False,False,0.0005129310645462,0.0014368254990421,0.0005129310645462,0.0014368254990421
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:16393109-17393108,16393109,17393108,7000000,8000000,7.5,1000000,0.0003023056542377,0.0012798515698825,,9644,33912,5,False,False,False,0.0012798515698825,0.0003023056542377,0.0012798515698825,0.0003023056542377
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:15393109-16393108,15393109,16393108,8000000,9000000,8.5,1000000,0.0018658469464928,0.0019271292614401,,8592,29830,5,False,False,False,0.0019271292614401,0.0018658469464928,0.0019271292614401,0.0018658469464928
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:14393109-15393108,14393109,15393108,9000000,10000000,9.5,1000000,0.0011275067985588,0.0013104743820207,,7287,24942,5,False,False,False,0.0013104743820207,0.0011275067985588,0.0013104743820207,0.0011275067985588
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:13393109-14393108,13393109,14393108,10000000,11000000,10.5,1000000,0.0012412394901184,8.962080812027449e-05,,9597,34062,5,False,False,False,8.962080812027449e-05,0.0012412394901184,8.962080812027449e-05,0.0012412394901184
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:12393109-13393108,12393109,13393108,11000000,12000000,11.5,1000000,0.0,0.0,,7262,24701,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:11393109-12393108,11393109,12393108,12000000,13000000,12.5,1000000,0.0013456897827931,0.0004101575047791,,9421,33914,5,False,False,False,0.0004101575047791,0.0013456897827931,0.0004101575047791,0.0013456897827931
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:10393109-11393108,10393109,11393108,13000000,14000000,13.5,1000000,0.0001360396429827,0.0002513598070699,,7101,23410,5,False,False,False,0.0002513598070699,0.0001360396429827,0.0002513598070699,0.0001360396429827
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:9393109-10393108,9393109,10393108,14000000,15000000,14.5,1000000,0.0026682838411997,0.001509182404376,,13600,44499,5,False,False,False,0.001509182404376,0.0026682838411997,0.001509182404376,0.0026682838411997
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:8393109-9393108,8393109,9393108,15000000,16000000,15.5,1000000,0.0111048736965144,0.0070122058105339,,7345,23518,5,False,False,False,0.0070122058105339,0.0111048736965144,0.0070122058105339,0.0111048736965144
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,9.194190480236813e-05,0.0,,14991,49696,5,False,False,False,0.0,9.194190480236813e-05,0.0,9.194190480236813e-05
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,0.000695776892193,0.0,,11501,37169,5,False,False,False,0.0,0.000695776892193,0.0,0.000695776892193
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,0.0,0.0,,11395,37847,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:4393109-5393108,4393109,5393108,19000000,20000000,19.5,1000000,0.0002521320375706,0.0,,11599,37899,5,False,False,False,0.0,0.0002521320375706,0.0,0.0002521320375706
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:3393109-4393108,3393109,4393108,20000000,21000000,20.5,1000000,0.0,0.0005261310362862,,6424,21945,5,False,False,False,0.0005261310362862,0.0,0.0005261310362862,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,0.0,0.0,,12147,40663,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:1393109-2393108,1393109,2393108,22000000,23000000,22.5,1000000,0.0,2.9344009751872963e-05,,13791,46192,5,False,False,False,2.9344009751872963e-05,0.0,2.9344009751872963e-05,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:393109-1393108,393109,1393108,23000000,24000000,23.5,1000000,0.0003665082102505,0.0,,15310,54171,5,False,False,False,0.0,0.0003665082102505,0.0,0.0003665082102505
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:52200685-53200684,52200685,53200684,0,1000000,0.5,1000000,0.0004851863327977,0.0067977623313239,,2594,11296,6,False,False,False,0.0067977623313239,0.0004851863327977,0.0067977623313239,0.0004851863327977
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:51200685-52200684,51200685,52200684,1000000,2000000,1.5,1000000,0.0004273679875018,0.001007736960455,,13121,53535,6,False,False,False,0.001007736960455,0.0004273679875018,0.001007736960455,0.0004273679875018
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:50200685-51200684,50200685,51200684,2000000,3000000,2.5,1000000,0.0,0.0,,8386,34569,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:49200685-50200684,49200685,50200684,3000000,4000000,3.5,1000000,0.0005012480529087,0.0008526104019142,,10742,43712,6,False,False,False,0.0008526104019142,0.0005012480529087,0.0008526104019142,0.0005012480529087
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:48200685-49200684,48200685,49200684,4000000,5000000,4.5,1000000,0.0,0.0,,11478,46164,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:47200685-48200684,47200685,48200684,5000000,6000000,5.5,1000000,0.0,0.0006166801183076,,15586,61531,6,False,False,False,0.0006166801183076,0.0,0.0006166801183076,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:46200685-47200684,46200685,47200684,6000000,7000000,6.5,1000000,0.0004605968096854,0.0,,6874,27275,6,False,False,False,0.0,0.0004605968096854,0.0,0.0004605968096854
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:45200685-46200684,45200685,46200684,7000000,8000000,7.5,1000000,0.0003410096136459,0.000340491978982,,8172,32093,6,False,False,False,0.000340491978982,0.0003410096136459,0.000340491978982,0.0003410096136459
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:44200685-45200684,44200685,45200684,8000000,9000000,8.5,1000000,0.0003821440249299,0.0,,7524,29111,6,False,False,False,0.0,0.0003821440249299,0.0,0.0003821440249299
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:43200685-44200684,43200685,44200684,9000000,10000000,9.5,1000000,0.0,0.0,,15577,58548,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:42200685-43200684,42200685,43200684,10000000,11000000,10.5,1000000,0.0,0.0,,4926,20567,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:41200685-42200684,41200685,42200684,11000000,12000000,11.5,1000000,0.0006782773626841,0.0006787445103755,,6292,25544,6,False,False,False,0.0006787445103755,0.0006782773626841,0.0006787445103755,0.0006782773626841
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:40200685-41200684,40200685,41200684,12000000,13000000,12.5,1000000,0.0,0.0,,154,943,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:39200685-40200684,39200685,40200684,13000000,14000000,13.5,1000000,0.0015388383340695,0.0010478917359261,,929,4046,6,False,False,False,0.0010478917359261,0.0015388383340695,0.0010478917359261,0.0015388383340695
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:38200685-39200684,38200685,39200684,14000000,15000000,14.5,1000000,0.0,9.134633755786316e-05,,3935,15162,6,False,False,False,9.134633755786316e-05,0.0,9.134633755786316e-05,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:37200685-38200684,37200685,38200684,15000000,16000000,15.5,1000000,0.0,0.0,,10427,40318,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:36200685-37200684,36200685,37200684,16000000,17000000,16.5,1000000,0.0,0.0003342804142115,,12882,50124,6,False,False,False,0.0003342804142115,0.0,0.0003342804142115,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:35200685-36200684,35200685,36200684,17000000,18000000,17.5,1000000,0.0005027055351802,0.0,,13893,55922,6,False,False,False,0.0,0.0005027055351802,0.0,0.0005027055351802
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:34200685-35200684,34200685,35200684,18000000,19000000,18.5,1000000,0.0015257520120015,0.0004009387594636,,8453,31170,6,False,False,False,0.0004009387594636,0.0015257520120015,0.0004009387594636,0.0015257520120015
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:33200685-34200684,33200685,34200684,19000000,20000000,19.5,1000000,0.0,9.27364372976356e-05,,7436,28262,6,False,False,False,9.27364372976356e-05,0.0,9.27364372976356e-05,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:32200685-33200684,32200685,33200684,20000000,21000000,20.5,1000000,0.0011301128755299,0.0009548451935008,,2090,8177,6,False,False,False,0.0009548451935008,0.0011301128755299,0.0009548451935008,0.0011301128755299
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:31200685-32200684,31200685,32200684,21000000,22000000,21.5,1000000,0.0001704608776308,0.0,,8476,31667,6,False,False,False,0.0,0.0001704608776308,0.0,0.0001704608776308
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:30200685-31200684,30200685,31200684,22000000,23000000,22.5,1000000,0.0,0.0,,10926,41533,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:29200685-30200684,29200685,30200684,23000000,24000000,23.5,1000000,1.960342752065685e-06,0.0,,4146,15604,6,False,False,False,0.0,1.960342752065685e-06,0.0,1.960342752065685e-06
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,3R,3R:28200685-29200684,28200685,29200684,24000000,25000000,24.5,1000000,0.0,0.0,,10912,40164,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:23393109-24393108,23393109,24393108,0,1000000,0.5,1000000,0.0014140645647677,0.0,,1995,7769,6,False,False,False,0.0,0.0014140645647677,0.0,0.0014140645647677
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:22393109-23393108,22393109,23393108,1000000,2000000,1.5,1000000,0.0,0.0001050937958415,,913,3779,6,False,False,False,0.0001050937958415,0.0,0.0001050937958415,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:21393109-22393108,21393109,22393108,2000000,3000000,2.5,1000000,0.0008702269370961,0.0013542056808177,,1008,4241,6,False,False,False,0.0013542056808177,0.0008702269370961,0.0013542056808177,0.0008702269370961
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:20393109-21393108,20393109,21393108,3000000,4000000,3.5,1000000,0.0015595594511491,0.0025930848521487,,1004,4346,6,False,False,False,0.0025930848521487,0.0015595594511491,0.0025930848521487,0.0015595594511491
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:19393109-20393108,19393109,20393108,4000000,5000000,4.5,1000000,0.0002177307481033,0.0,,7559,26297,6,False,False,False,0.0,0.0002177307481033,0.0,0.0002177307481033
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:18393109-19393108,18393109,19393108,5000000,6000000,5.5,1000000,0.0,0.0,,8599,30246,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:17393109-18393108,17393109,18393108,6000000,7000000,6.5,1000000,0.0,0.0,,7663,26828,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:16393109-17393108,16393109,17393108,7000000,8000000,7.5,1000000,0.0,0.0,,9644,33912,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:15393109-16393108,15393109,16393108,8000000,9000000,8.5,1000000,0.0,0.0,,8592,29830,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:14393109-15393108,14393109,15393108,9000000,10000000,9.5,1000000,0.0002229787968081,0.0,,7287,24942,6,False,False,False,0.0,0.0002229787968081,0.0,0.0002229787968081
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:13393109-14393108,13393109,14393108,10000000,11000000,10.5,1000000,0.0,0.0003101906285395,,9597,34062,6,False,False,False,0.0003101906285395,0.0,0.0003101906285395,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:12393109-13393108,12393109,13393108,11000000,12000000,11.5,1000000,0.0016831620275673,0.0009341228770037,,7262,24701,6,False,False,False,0.0009341228770037,0.0016831620275673,0.0009341228770037,0.0016831620275673
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:11393109-12393108,11393109,12393108,12000000,13000000,12.5,1000000,0.0011774268255417,0.0004995306609782,,9421,33914,6,False,False,False,0.0004995306609782,0.0011774268255417,0.0004995306609782,0.0011774268255417
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:10393109-11393108,10393109,11393108,13000000,14000000,13.5,1000000,0.0,0.0,,7101,23410,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:9393109-10393108,9393109,10393108,14000000,15000000,14.5,1000000,0.0012469846852402,0.0002329682280915,,13600,44499,6,False,False,False,0.0002329682280915,0.0012469846852402,0.0002329682280915,0.0012469846852402
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:8393109-9393108,8393109,9393108,15000000,16000000,15.5,1000000,0.0,0.0,,7345,23518,6,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea_Siguiri_Dankakoro,Mali_Faladje,Guinea,Mali,Siguiri_Dankakoro,Faladje,81,75,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,0.0,9.631118564099824e-05,,14991,49696,6,False,False,False,9.631118564099824e-05,0.0,9.631118564099824e-05,0.0
